,id_user,id_event,nama_event,lokasi,harga_tiket,durasi,timestamp,genre,nama_musisi,rating,lat,lng,id_event_organizer
5184,549,43,Jakarta International Handicraft Trade Fair,1901,1272703,3,1680652800,Pop,Naff,1.0,30.639,-97.678,24
5185,1185,2783,The Family Hub Festival,8813,1383773,2,1674000000,Jazz,Slank,5.0,41.341,-73.078,31
5186,891,2486,Old Summer Regal Festival,2798,933332,1,1675900800,Pop,Bunga Citra Lestari,5.0,29.734,-95.394,7
5187,1728,2595,Breezy Fall Festival,3493,1238731,3,1675555200,Pop,Andra and The Backbone,5.0,45.535,-122.708,3
5188,1936,2311,Doozy Booze Festival,6939,1170837,2,1678492800,Pop,Andra and The Backbone,5.0,41.4,-81.537,10
5189,1831,726,Jazz Halo,2381,1183175,1,1674345600,Pop,Sheila On 7,5.0,38.957,-85.886,6
5190,125,1788,Folk Vibes,1872,983387,4,1682553600,Jazz,Naff,5.0,34.023,-118.135,31
5191,324,1859,Social Stereo,3614,1272773,4,1673136000,Jazz,Naff,5.0,40.577,-111.795,43
5192,1664,1038,Happy Room,759,942365,1,1678320000,Jazz,Ran,5.0,26.711,-80.097,31
5193,1747,399,Drumbeat Ding Dong,92,1255506,3,1676160000,Jazz,Slank,3.0,33.761,-84.366,48
5194,878,1300,Recital Raveup,6112,970443,1,1677974400,Jazz,Noah,5.0,34.146,-118.135,28
5195,1188,1990,Dance Archilles,4249,1270883,1,1679702400,Jazz,Sheila On 7,5.0,34.255,-85.171,47
5196,1934,1587,Turkey Turks,8220,834366,3,1676592000,Pop,Noah,5.0,45.52,-122.654,26
5197,700,2372,December Winter Snow Sculpture,1578,1414520,1,1678406400,Jazz,Naff,5.0,37.763,-122.424,28
5198,994,367,Wild Funk,82,1174444,2,1673654400,Jazz,Geisha,2.0,41.054,-74.749,32
5199,1923,1655,Tempo Treating,9840,1245406,3,1679097600,Pop,Padi,5.0,34.098,-118.353,11
5200,2018,515,Sound Fairy,66,1238863,3,1673308800,Jazz,Naff,3.0,47.279,-122.251,33
5201,1751,2572,Fall Art Festival,9222,1253614,3,1672704000,Jazz,Vierra,5.0,33.389,-111.842,48
5202,1982,1432,Soul Harvest,8300,1059265,4,1680998400,Pop,Agnes Monica,5.0,34.04,-118.26,27
5203,1309,113,Jakarta International Literary Biennale,6972,1313759,2,1673049600,Pop,HIVI!,1.0,33.57,-112.133,6
5204,1965,1183,Folklore Festivity,1009,1001388,4,1673654400,Pop,Vierra,5.0,36.17,-115.145,12
5205,471,731,Sloppy Symphony,6066,1097054,4,1680048000,Jazz,Sheila On 7,5.0,39.777,-105.044,37
5206,436,1226,Playful Pulse ,8101,1053847,1,1681603200,Jazz,Andra and The Backbone,5.0,40.818,-96.701,36
5207,1019,2765,Counting More Than 3,6327,1224875,3,1678147200,Pop,Sheila On 7,5.0,42.294,-71.769,18
5208,338,1580,Treble Treats,6923,1369470,2,1675382400,Pop,Element,5.0,41.823,-71.415,18
5209,70,1084,MonkeyBusiness,1544,862572,1,1681776000,Jazz,Element,5.0,29.701,-98.127,49
5210,797,1220,Sound Sensation,6948,1406541,3,1674432000,Pop,Dewa 19,5.0,44.567,-123.314,10
5211,831,3018,Queen of Spades Fantasy Festival,8584,1200197,3,1680998400,Pop,Slank,5.0,33.864,-118.261,10
5212,1101,1038,Happy Room,2712,942365,2,1678924800,Jazz,Kangen Band,5.0,32.734,-80.238,31
5213,1664,75,Indonesia International Education & Training Expo,1183,1070761,1,1680825600,Pop,Payung Teduh,1.0,29.66,-82.426,1
5214,1558,2402,Sculp the Ice Winter Fest,9250,991120,1,1674086400,Jazz,Agnes Monica,5.0,41.038,-73.703,40
5215,520,1096,Popex Musicals,6580,1472147,2,1680566400,Pop,Kangen Band,5.0,33.958,-83.379,25
5216,893,2513,Spring City Music Festival,1964,1165342,2,1680220800,Jazz,Payung Teduh,5.0,45.541,-122.675,45
5217,1457,1012,Funk Wrangler,1148,1379932,3,1679788800,Pop,Judika,5.0,39.985,-105.199,4
5218,1497,288,Ascendance,5077,1121004,4,1675382400,Pop,Element,3.0,34.091,-118.385,27
5219,1134,2890,Festive Wine Split,3670,1260323,3,1680825600,Pop,Bunga Citra Lestari,5.0,33.844,-84.373,24
5220,1100,1084,MonkeyBusiness,2818,862572,3,1678838400,Jazz,Geisha,5.0,47.575,-122.635,49
5221,314,2002,Club White Space,4828,936407,3,1681257600,Jazz,Agnes Monica,5.0,43.074,-89.388,48
5222,941,397,Summer Vibez Sounds,5210,1381581,4,1682467200,Pop,Armada,3.0,37.547,-77.464,24
5223,1676,1640,Barbarossa Lounge,8808,1406898,4,1680134400,Pop,Kangen Band,5.0,32.997,-96.843,22
5224,1561,685,Overtones Excitements,7798,1418751,4,1682208000,Pop,Andra and The Backbone,5.0,35.547,-77.052,25
5225,1265,2168,Wireless Blues,9936,1279744,4,1676764800,Pop,Agnes Monica,5.0,40.754,-73.992,16
5226,1338,1649,Toasted Ping Thing,8022,1286281,1,1672531200,Jazz,Element,5.0,34.066,-118.439,39
5227,1205,2242,Matrix Nirvana,7511,1191505,1,1680393600,Pop,Isyana Sarasvati,5.0,34.323,-86.314,17
5228,1484,1691,Summer Vibez Sounds,9002,1186802,2,1674000000,Jazz,Naff,5.0,42.416,-71.156,48
5229,997,1789,The Contiuum,2358,800783,2,1676937600,Jazz,Agnes Monica,5.0,40.732,-73.989,47
5230,343,196,Jakarta International Film Festival,642,981922,4,1677715200,Jazz,Raisa,1.0,32.873,-96.903,30
5231,1033,2371,Freezing Winter Snow Festival,667,804197,4,1679270400,Jazz,HIVI!,5.0,39.282,-76.591,33
5232,276,684,Rocky Pop,1153,1219879,3,1679356800,Jazz,Agnes Monica,4.0,43.039,-76.304,49
5233,635,2569,Golden Autumn Days Festival,3294,1121508,3,1673308800,Pop,Gigi,5.0,37.819,-122.293,11
5234,217,1547,Harmonized Soirée,7553,1131540,2,1682726400,Pop,Armada,5.0,43.623,-116.203,17
5235,1825,1817,Silveriness Shindig,6234,1450193,1,1682208000,Pop,Element,5.0,44.946,-93.121,17
5236,214,1787,Meadow County,6018,1189815,2,1674259200,Pop,Payung Teduh,5.0,40.734,-74.166,13
5237,546,1353,Musical Reception,8170,812413,2,1683417600,Pop,Armada,5.0,33.953,-118.387,17
5238,2097,2554,Certified Spring Seal Fest,9251,924389,4,1674000000,Pop,Nidji,5.0,38.071,-122.53,13
5239,37,1738,Verse Villa,8098,1022453,4,1682726400,Jazz,Bunga Citra Lestari,5.0,19.609,-155.054,36
5240,107,644,Rhythmic Rave Up,4418,1481389,2,1673136000,Jazz,Slank,4.0,41.59,-93.611,30
5241,924,2966,Hippie Fairy Festival,1582,1175195,3,1682467200,Jazz,Tulus,5.0,40.737,-73.955,43
5242,758,203,Foreverfree Festival,5745,843996,2,1678924800,Pop,Padi,2.0,41.714,-88.012,8
5243,1009,1677,FunkPrism,3215,1431162,1,1676160000,Pop,Isyana Sarasvati,5.0,33.467,-112.359,19
5244,23,2631,Raise the Goats,9969,1479022,3,1681430400,Jazz,Andra and The Backbone,5.0,40.734,-74.0,48
5245,1179,458,Fiesta Fest,7454,1035852,3,1681344000,Pop,Sheila On 7,4.0,27.974,-82.445,1
5246,1904,1402,Singalong Soirée,3272,1481720,3,1680739200,Pop,Ran,5.0,40.794,-73.058,4
5247,209,1300,Recital Raveup,9874,970443,3,1680048000,Jazz,Vierra,5.0,40.586,-105.076,28
5248,634,2050,Jingle Fiesta,7029,1326878,1,1681862400,Pop,Vierra,5.0,30.002,-90.133,17
5249,904,1814,Somethin’ Dishy,920,922789,3,1678492800,Jazz,Vierra,5.0,33.88,-117.583,29
5250,283,1336,Opera Operation,1031,1072917,2,1677196800,Pop,Naff,5.0,29.072,-81.969,9
5251,608,1388,Culture Carol,150,854486,2,1683763200,Pop,Andra and The Backbone,5.0,28.009,-82.451,4
5252,1056,1426,Loud Love,727,1399434,4,1683158400,Pop,HIVI!,5.0,38.636,-76.901,27
5253,275,186,Borobudur Writers & Cultural Festival,6092,986018,4,1676419200,Pop,Element,1.0,33.959,-83.377,12
5254,1884,1030,HomeBound,5286,878149,2,1674432000,Jazz,Kangen Band,5.0,42.402,-82.927,34
5255,1211,2174,Vintageer Sounds,5694,1255867,2,1678147200,Jazz,Gigi,5.0,28.161,-80.662,31
5256,532,1317,Beats Beanfeast,7179,1252414,4,1680134400,Pop,Ran,5.0,35.236,-85.853,9
5257,571,128,Jakarta International Culinary Festival,4202,1441447,2,1682294400,Jazz,Naff,1.0,40.721,-73.988,34
5258,1625,2402,Sculp the Ice Winter Fest,6556,991120,2,1675900800,Jazz,Slank,5.0,42.44,-79.333,40
5259,1927,2635,Wed for Money,1899,1091574,4,1674432000,Pop,Agnes Monica,5.0,32.859,-79.91,17
5260,588,2764,Toddlers in Tow,1333,1264981,1,1682640000,Jazz,Geisha,5.0,33.43,-79.146,38
5261,1446,262,Cello Celebration,5758,1322181,1,1672963200,Pop,Slank,2.0,40.72,-73.993,14
5262,1141,2904,Wine Anything Fest,8196,1241478,4,1673481600,Pop,Nidji,5.0,33.579,-101.845,19
5263,651,847,Legion Movement,8977,1398758,1,1682208000,Pop,Element,5.0,36.049,-115.171,21
5264,150,887,PopZilla,5400,1449371,3,1678579200,Jazz,Kangen Band,5.0,29.94,-90.12,48
5265,1002,2214,Jazz Halo,8602,1312090,2,1683417600,Pop,Ran,5.0,40.534,-75.493,22
5266,665,2489,Sweet Summer Dream Fest,3370,1468319,1,1680220800,Jazz,Padi,5.0,43.637,-79.425,30
5267,1452,1738,Verse Villa,8351,1022453,3,1675814400,Jazz,Padi,5.0,39.283,-76.6,36
5268,1300,2530,The Bouquet of Spring,718,958879,4,1677283200,Jazz,Raisa,5.0,40.75,-111.866,47
5269,943,1278,Excitement Encore,161,900066,1,1677369600,Pop,Payung Teduh,5.0,43.097,-78.983,3
5270,1482,931,The Wanderers Festival,3709,875691,2,1681948800,Pop,Judika,5.0,39.168,-86.527,17
5271,129,2005,Tasty Tempo,2903,1352363,4,1684022400,Pop,Dewa 19,5.0,41.075,-85.156,24
5272,1540,477,Those About To Rock,3408,1163939,3,1683849600,Jazz,Repvblik,3.0,-33.9,151.178,43
5273,1230,2792,Christmas Grindstone Fest,7415,803112,4,1676332800,Pop,Kangen Band,5.0,34.107,-118.277,13
5274,1991,2042,Deliverance,2756,905854,3,1681344000,Pop,Element,5.0,41.383,-73.056,18
5275,954,1278,Excitement Encore,2971,900066,3,1680998400,Pop,Kangen Band,5.0,36.541,-121.889,3
5276,1925,2063,Sonic Maximal Sound,5498,846259,4,1680220800,Jazz,Gigi,5.0,44.004,-73.166,45
5277,254,355,Amplify The Goodtimes,9684,860116,2,1682380800,Jazz,Andra and The Backbone,2.0,49.219,-122.599,48
5278,1959,1951,Fever Fest,490,979430,3,1675382400,Jazz,Slank,5.0,29.584,-98.578,46
5279,1013,92,Indonesia International Motor Show,2718,808886,2,1683676800,Pop,Geisha,1.0,33.946,-118.144,4
5280,1171,572,Primal Reflex,6746,1480430,4,1676678400,Jazz,Raisa,4.0,40.635,-74.02,46
5281,583,2898,Wine Classics Festival,1697,828787,2,1678579200,Pop,Kangen Band,5.0,20.916,-156.382,12
5282,1382,504,Pop Vinyl,2779,1406339,4,1673136000,Pop,Repvblik,4.0,32.749,-117.153,1
5283,1896,539,Sound Social,4374,1292510,4,1679270400,Jazz,Kangen Band,3.0,41.627,-87.713,28
5284,925,2274,Animals of All Kinds Festival,575,1474125,2,1674518400,Pop,Kangen Band,5.0,29.532,-95.133,2
5285,1096,1618,Bass Bash,491,1165144,3,1677024000,Pop,Isyana Sarasvati,5.0,42.162,-70.864,20
5286,494,1108,Riverside Sounds,5258,821571,1,1678147200,Pop,Andra and The Backbone,5.0,40.686,-73.98,13
5287,1937,821,Hello Neighbour,1338,909913,3,1680825600,Pop,Sheila On 7,5.0,38.547,-121.76,5
5288,484,2991,Wizards Supreme Festival,3579,1204953,1,1679616000,Pop,Element,5.0,40.518,-78.374,13
5289,1354,623,Musical Bacchanal,9182,833837,3,1680566400,Pop,HIVI!,5.0,37.757,-122.421,6
5290,1734,923,Sustained Sound Festival,350,1059759,4,1673568000,Pop,Isyana Sarasvati,5.0,42.375,-71.093,15
5291,533,2643,It’s A Monkey Business,4107,805045,3,1672790400,Jazz,Vierra,5.0,30.411,-87.214,46
5292,1096,2462,The Summer Love,9145,812878,3,1678320000,Pop,Element,5.0,53.646,-113.624,10
5293,1138,1754,Musical Social,7465,1213071,2,1680998400,Pop,Judika,5.0,42.461,-83.132,23
5294,1024,2486,Old Summer Regal Festival,4958,933332,1,1681603200,Pop,Dewa 19,5.0,32.432,-99.749,7
5295,801,809,FunkPrism,8719,1200576,2,1676073600,Pop,Isyana Sarasvati,5.0,40.092,-75.031,17
5296,1912,1951,Fever Fest,9472,979430,1,1684022400,Jazz,Naff,5.0,34.057,-118.256,46
5297,1398,2489,Sweet Summer Dream Fest,4952,1468319,2,1676160000,Jazz,Armada,5.0,43.857,-79.338,30
5298,2094,286,Silveriness Soirée,9410,855867,3,1675641600,Pop,Kangen Band,3.0,32.782,-79.924,26
5299,303,743,920+ Best Farm Names Ideas That Are Mind Blowing!,6707,1236165,4,1681516800,Jazz,HIVI!,5.0,47.146,-122.435,31
5300,1522,670,Craft Juice,7375,1436826,1,1678924800,Jazz,Element,4.0,43.615,-116.199,44
5301,241,1001,Electric Harmony,7095,1218062,4,1679702400,Jazz,Slank,5.0,40.811,-74.383,41
5302,1844,2817,Misfit Cloud Fest,9093,1296788,4,1677715200,Pop,Nidji,5.0,38.235,-85.762,1
5303,1399,887,PopZilla,3804,1449371,3,1676073600,Jazz,Vierra,5.0,29.628,-95.445,48
5304,891,1871,Tremolo Vegas,1493,1296765,1,1674950400,Jazz,Repvblik,5.0,39.835,-75.099,35
5305,1280,2572,Fall Art Festival,8326,1253614,3,1677110400,Jazz,Raisa,5.0,30.632,-96.331,48
5306,465,2063,Sonic Maximal Sound,1602,846259,1,1675987200,Jazz,Kangen Band,5.0,42.452,-71.024,45
5307,1663,1652,Banjo Bacchanal,3162,1169671,3,1678579200,Jazz,HIVI!,5.0,45.532,-122.681,34
5308,1756,805,Funk Savage,9362,1386626,4,1683504000,Pop,Isyana Sarasvati,5.0,41.919,-87.69,24
5309,663,2243,Lucid Dreams Festival,3583,1472815,2,1683504000,Jazz,Naff,5.0,39.238,-120.03,36
5310,607,1434,Music in the Valley,8360,1055771,2,1674000000,Pop,HIVI!,5.0,42.265,-72.667,25
5311,8,1677,FunkPrism,7623,1431162,2,1679529600,Pop,Vierra,5.0,44.402,-95.254,19
5312,103,1850,Tune Therapy,8413,809624,3,1675900800,Jazz,Nidji,5.0,-37.849,144.991,37
5313,1561,1119,StarChilds,978,885554,4,1680048000,Jazz,Agnes Monica,5.0,41.661,-86.18,41
5314,437,2387,Snow Sculptures Winter Festival,797,964479,1,1678147200,Jazz,Armada,5.0,30.617,-84.626,39
5315,876,233,Operatic Shower,8394,1136853,1,1682640000,Pop,Naff,2.0,29.919,-81.325,13
5316,853,2904,Wine Anything Fest,3878,1241478,3,1680825600,Pop,Sheila On 7,5.0,42.395,-79.45,19
5317,1741,208,Music Mastered,5996,1075968,3,1684022400,Pop,Vierra,2.0,42.913,-85.556,15
5318,1562,506,Drumbeat Dance Party,4218,1392915,4,1674432000,Jazz,Naff,3.0,32.384,-80.737,30
5319,1062,477,Those About To Rock,4023,1163939,2,1675382400,Jazz,Slank,3.0,38.981,-76.939,43
5320,105,2351,Cookie Monster Food Festival,1073,957369,1,1683244800,Pop,Ran,5.0,33.615,-84.474,20
5321,1219,1023,Funk Dhyana,1495,1000405,2,1677715200,Jazz,Payung Teduh,5.0,40.609,-73.915,47
5322,418,805,Funk Savage,122,1386626,1,1677283200,Pop,HIVI!,5.0,49.697,-112.841,24
5323,936,2489,Sweet Summer Dream Fest,7853,1468319,3,1676246400,Jazz,Noah,5.0,30.169,-85.7,30
5324,1786,1219,Karaoke Carnival,1632,1204604,4,1676246400,Pop,Dewa 19,5.0,41.887,-87.969,13
5325,1154,2927,Red Tomato Festival,3486,809466,4,1682380800,Pop,Andra and The Backbone,5.0,41.769,-72.681,5
5326,861,847,Legion Movement,9276,1398758,3,1673481600,Pop,Element,5.0,43.389,-84.667,21
5327,1385,92,Indonesia International Motor Show,7487,808886,1,1674777600,Pop,Naff,1.0,26.582,-81.873,4
5328,284,2792,Christmas Grindstone Fest,3089,803112,3,1680652800,Pop,Naff,5.0,46.92,-95.258,13
5329,1900,2358,The Best of the Best Food,8166,1253420,3,1675900800,Pop,Noah,5.0,30.289,-81.714,6
5330,475,1193,Sloppy Symphony,3618,1053480,4,1681948800,Jazz,Gigi,5.0,45.524,-122.676,29
5331,431,879,On the Rocks,5621,1382479,4,1682467200,Jazz,Dewa 19,5.0,41.411,-75.66,43
5332,347,106,Jakarta International Java Jazz Festival,3501,940040,2,1681948800,Jazz,Slank,1.0,42.73,-84.554,41
5333,1421,2523,United for Spring Festival,4731,1042505,2,1683590400,Jazz,Bunga Citra Lestari,5.0,35.608,-77.371,48
5334,599,684,Rocky Pop,4856,1219879,2,1677369600,Jazz,Naff,4.0,42.637,-83.292,49
5335,415,2168,Wireless Blues,1046,1279744,4,1678147200,Pop,Geisha,5.0,34.172,-118.432,16
5336,2010,731,Sloppy Symphony,3152,1097054,4,1674086400,Jazz,Armada,5.0,39.74,-104.963,37
5337,1575,282,Indigoing Music,5987,1457590,1,1677196800,Pop,Padi,2.0,33.468,-86.736,13
5338,677,432,Verse Merriments,19,1074245,1,1672790400,Pop,Slank,3.0,40.635,-122.355,21
5339,1752,1261,Frolicking Folklore,4921,1283811,2,1674777600,Pop,Agnes Monica,5.0,30.417,-91.176,24
5340,1399,1633,Busking Planet Sounds,1611,1092305,3,1681171200,Pop,Naff,5.0,37.391,-122.08,8
5341,1110,572,Primal Reflex,5299,1480430,1,1676764800,Jazz,Dewa 19,4.0,36.188,-115.158,46
5342,1231,1931,FunkedUp,8098,1094195,3,1682640000,Pop,Armada,5.0,40.711,-73.936,9
5343,1739,646,Audio Edibles,652,1393173,4,1682467200,Jazz,Repvblik,4.0,41.677,-87.74,43
5344,2000,887,PopZilla,5964,1449371,2,1683504000,Jazz,Vierra,5.0,42.505,-89.03,48
5345,1890,1677,FunkPrism,2532,1431162,3,1681430400,Pop,Kangen Band,5.0,36.555,-121.922,19
5346,361,184,Jakarta Fashion Week,7938,1257493,4,1679702400,Pop,HIVI!,2.0,40.587,-80.227,26
5347,1541,2013,Generate,2310,905283,1,1679616000,Pop,Noah,5.0,37.751,-122.433,19
5348,479,1491,Musical Festivity,46,950408,3,1679184000,Jazz,Raisa,5.0,43.238,-79.878,35
5349,1461,198,Yogyakarta International Arts Festival,4467,1407471,1,1672531200,Pop,Vierra,1.0,39.272,-81.556,18
5350,1290,1652,Banjo Bacchanal,5309,1169671,3,1673913600,Jazz,Kangen Band,5.0,37.742,-122.491,34
5351,1613,280,Popex Musicals,7152,1470055,3,1679529600,Jazz,Vierra,2.0,42.603,-83.031,43
5352,1754,1909,Trickle Of The Creek,4810,1307735,2,1678579200,Pop,Vierra,5.0,34.102,-118.333,9
5353,531,351,Stereo Soirée,6882,1325331,1,1675209600,Jazz,Kangen Band,2.0,28.972,-95.262,30
5354,55,111,Yogyakarta International Film Festival,6202,1168473,2,1674691200,Pop,Kangen Band,1.0,42.35,-71.078,9
5355,1370,450,Moonlight Dance Festival,9021,1008529,1,1675900800,Pop,Raisa,4.0,36.674,-121.656,20
5356,1424,623,Musical Bacchanal,8881,833837,1,1679616000,Pop,Afgan,5.0,29.884,-97.939,6
5357,773,2782,Mom and Proud Festival,1510,1124274,1,1673740800,Pop,Repvblik,5.0,45.745,-87.057,1
5358,204,2016,Baconia,7627,1336177,2,1681862400,Pop,HIVI!,5.0,33.375,-111.687,16
5359,305,2003,Jazz Aura,423,999320,4,1672876800,Jazz,Noah,5.0,47.468,-122.336,28
5360,654,2007,HenEggMattic,6260,951904,4,1682553600,Pop,Noah,5.0,47.614,-122.32,5
5361,832,931,The Wanderers Festival,9456,875691,2,1672790400,Pop,Agnes Monica,5.0,33.675,-117.764,17
5362,602,1030,HomeBound,6592,878149,4,1673308800,Jazz,Repvblik,5.0,26.385,-80.124,34
5363,1701,2144,BabyBackBeats,2562,1052383,4,1674172800,Pop,Repvblik,5.0,40.822,-74.288,21
5364,203,548,Hillside Music Festival,7516,872097,1,1674691200,Pop,Bunga Citra Lestari,4.0,42.268,-73.033,26
5365,602,1851,Soulvibezzz Music Festival,3615,1331165,3,1679788800,Pop,Raisa,5.0,42.716,-78.833,3
5366,1993,2153,Eateria,7532,1004235,1,1679184000,Jazz,Dewa 19,5.0,-27.47,153.024,35
5367,184,2996,Witchery Spooky Nights,3270,915901,4,1674432000,Jazz,Raisa,5.0,36.218,-115.118,47
5368,289,515,Sound Fairy,6228,1238863,4,1683244800,Jazz,Slank,3.0,40.807,-73.964,33
5369,680,1082,Mustang Fiesta,1761,1187921,4,1674604800,Jazz,Judika,5.0,28.397,-81.406,49
5370,1095,1513,Unwindin’ With Ukulele,3431,1083230,4,1677888000,Jazz,Naff,5.0,40.463,-90.682,44
5371,788,2830,Dreamland Zest,5610,1450517,4,1678924800,Pop,Bunga Citra Lestari,5.0,45.524,-122.676,21
5372,432,2783,The Family Hub Festival,4564,1383773,4,1678320000,Jazz,Nidji,5.0,38.631,-90.196,31
5373,842,2155,Musical Memories,8569,1058516,4,1683331200,Pop,HIVI!,5.0,34.757,-92.268,11
5374,1369,2042,Deliverance,2033,905854,3,1676419200,Pop,HIVI!,5.0,37.868,-122.258,18
5375,789,643,Rock Til You Drop,8424,1353878,4,1682553600,Jazz,Dewa 19,4.0,32.84,-96.774,31
5376,1008,2783,The Family Hub Festival,8050,1383773,4,1680739200,Jazz,Repvblik,5.0,30.258,-97.808,31
5377,1156,2255,El Kapitana Music Festival,8205,1212616,2,1683244800,Pop,Naff,5.0,42.903,-78.694,27
5378,1646,82,Ubud Food Festival,6274,1452937,4,1681603200,Pop,Payung Teduh,1.0,40.724,-73.989,16
5379,473,1226,Playful Pulse ,9098,1053847,3,1684022400,Jazz,Kangen Band,5.0,40.522,-74.436,36
5380,786,2039,Pop Timbre,3959,957333,2,1680393600,Jazz,Repvblik,5.0,29.637,-82.327,29
5381,1448,1254,Naughty Notes,6361,1099830,1,1675382400,Pop,Raisa,5.0,37.08,-77.998,1
5382,1820,771,Dance Evolution,5743,1305794,1,1677974400,Pop,Noah,5.0,46.046,-73.115,9
5383,740,2102,AudioWaves Festival,3302,1486888,3,1678752000,Pop,Repvblik,5.0,34.182,-118.313,12
5384,2092,982,Degrees of Sound,8787,904935,3,1682640000,Jazz,Sheila On 7,5.0,37.776,-122.424,47
5385,1963,438,Cassettes And Cocktails,5897,1112976,4,1677283200,Pop,Repvblik,3.0,36.653,-93.278,16
5386,1452,2534,Drink the Fountain of Youth Spring Festival,6783,1117993,1,1674345600,Pop,Slank,5.0,45.302,-122.764,8
5387,1921,1218,Composition Cosmos,6535,1469686,4,1674864000,Pop,Tulus,5.0,37.752,-122.201,20
5388,434,1577,Melancholy Sounds,8026,1025784,3,1682208000,Jazz,Repvblik,5.0,25.694,-80.324,48
5389,1588,548,Hillside Music Festival,2451,872097,2,1673136000,Pop,Raisa,4.0,33.795,-117.851,26
5390,1607,184,Jakarta Fashion Week,6926,1257493,2,1677456000,Pop,Payung Teduh,2.0,37.663,-97.29,26
5391,837,1620,Jazz Retreat,444,924975,1,1677542400,Pop,Yovie and Nuno,5.0,25.486,-80.542,12
5392,291,210,Soundlicious,4924,809638,4,1682467200,Pop,Ran,2.0,40.733,-74.003,21
5393,479,2462,The Summer Love,6093,812878,1,1673568000,Pop,Naff,5.0,43.227,-86.215,10
5394,57,1283,Versey Soirée,1451,1378062,3,1677974400,Pop,Judika,5.0,40.743,-74.246,13
5395,1109,2533,Spring Cultural Dance Festival,4761,1366162,4,1683849600,Jazz,Geisha,5.0,34.06,-84.327,34
5396,781,2155,Musical Memories,4400,1058516,4,1675555200,Pop,Element,5.0,30.241,-97.729,11
5397,791,445,Music Talent Festival,9245,809018,2,1675900800,Pop,Andra and The Backbone,4.0,42.991,-78.757,2
5398,662,1084,MonkeyBusiness,3162,862572,1,1681430400,Jazz,Padi,5.0,41.323,-74.802,49
5399,725,2454,Sea Shell By The Beach,9553,1310376,3,1676419200,Pop,Andra and The Backbone,5.0,41.622,-86.175,15
5400,636,432,Verse Merriments,9599,1074245,1,1674864000,Pop,Raisa,3.0,26.012,-80.146,21
5401,1650,2489,Sweet Summer Dream Fest,5243,1468319,4,1677196800,Jazz,Slank,5.0,41.586,-93.622,30
5402,526,1793,Popex Musicals,949,1141900,1,1675382400,Jazz,Kangen Band,5.0,44.653,-63.585,41
5403,1914,432,Verse Merriments,2799,1074245,1,1674000000,Pop,Dewa 19,3.0,41.865,-87.64,21
5404,840,1108,Riverside Sounds,3484,821571,2,1675555200,Pop,Noah,5.0,42.439,-76.499,13
5405,366,1580,Treble Treats,6323,1369470,3,1683244800,Pop,Repvblik,5.0,40.399,-74.112,18
5406,1933,2377,The Snow Plunge,1874,1494785,1,1682985600,Pop,Naff,5.0,39.029,-94.289,23
5407,475,2554,Certified Spring Seal Fest,8040,924389,3,1677110400,Pop,Ran,5.0,37.891,-122.286,13
5408,768,1424,Sungazers Music,16,1367816,4,1679270400,Jazz,Slank,5.0,39.737,-104.984,43
5409,1276,2947,Fairytale World Fantasy Festival,3997,910271,3,1675123200,Jazz,Tulus,5.0,41.861,-71.49,44
5410,681,2768,The Great Retreat,3485,1455794,1,1672790400,Pop,Bunga Citra Lestari,5.0,33.617,-117.88,11
5411,1703,1910,Venue in the Grove,4078,1078573,3,1675209600,Jazz,Slank,5.0,41.507,-87.52,31
5412,1853,2684,Suits of Magic Carnival,1705,953950,1,1679702400,Pop,HIVI!,5.0,44.23,-76.481,24
5413,344,1796,The Mad King,8643,1332641,2,1679443200,Jazz,Payung Teduh,5.0,34.047,-118.218,31
5414,426,2311,Doozy Booze Festival,6551,1170837,4,1676937600,Pop,Payung Teduh,5.0,30.084,-94.099,10
5415,89,1687,Zed Music Night,7314,1076612,3,1677628800,Pop,Sheila On 7,5.0,46.877,-96.792,2
5416,43,458,Fiesta Fest,7615,1035852,4,1680739200,Pop,Dewa 19,4.0,33.983,-117.373,1
5417,1733,1964,Fry Samaritans,288,1182144,2,1673827200,Jazz,Vierra,5.0,29.529,-98.499,29
5418,967,2921,Sweetened Wine Night Festival,5863,1280366,3,1678406400,Pop,Sheila On 7,5.0,25.769,-80.19,15
